molecule_chembl_id,molecule_pref_name,max_phase,full_mwt,num_ro5_violations,alogp,compound_key,canonical_smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,data_validity_comment,activity_comment,uo_units,ligand_efficiency,ligand_efficiency_bei,ligand_efficiency_le,ligand_efficiency_lle,ligand_efficiency_sei,potential_duplicate,assay_chembl_id,assay_description,assay_type,bao_format,bao_label,assay_organism,assay_tissue_chembl_id,assay_tissue_name,assay_cell_type,assay_subcellular_fraction,assay_parameters,assay_variant_accession,assay_variant_mutation,target_chembl_id,target_pref_name,target_organism,target_type,document_chembl_id,src_id,src_description,document_journal,document_year,cell_chembl_id,properties,action_type,standard_text_value,value
CHEMBL4282897,,,325.32,0,2.98,,CNC(=O)/C=C/c1ccc(O)c2oc(-c3ccc(O)c(O)c3)cc12,IC50,=,6620.0,nM,5.18,,,UO_0000065,,,,,,0,CHEMBL4271548,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4270514,1,,Eur J Med Chem,2018,,,,,6.62
CHEMBL4293504,,,339.35,0,3.37,,CCNC(=O)/C=C/c1ccc(O)c2oc(-c3ccc(O)c(O)c3)cc12,IC50,=,6620.0,nM,5.18,,,UO_0000065,,,,,,0,CHEMBL4271548,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4270514,1,,Eur J Med Chem,2018,,,,,6.62
CHEMBL4279434,,,353.37,0,3.75,,CC(C)NC(=O)/C=C/c1ccc(O)c2oc(-c3ccc(O)c(O)c3)cc12,IC50,=,6620.0,nM,5.18,,,UO_0000065,,,,,,0,CHEMBL4271548,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4270514,1,,Eur J Med Chem,2018,,,,,6.62
CHEMBL4290116,,,367.40,0,4.14,,CC(C)(C)NC(=O)/C=C/c1ccc(O)c2oc(-c3ccc(O)c(O)c3)cc12,IC50,=,6620.0,nM,5.18,,,UO_0000065,,,,,,0,CHEMBL4271548,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4270514,1,,Eur J Med Chem,2018,,,,,6.62
CHEMBL4289699,,,387.39,0,4.87,,O=C(/C=C/c1ccc(O)c2oc(-c3ccc(O)c(O)c3)cc12)Nc1ccccc1,IC50,=,6620.0,nM,5.18,,,UO_0000065,,,,,,0,CHEMBL4271548,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4270514,1,,Eur J Med Chem,2018,,,,,6.62
CHEMBL4281832,,,401.42,0,4.55,,O=C(/C=C/c1ccc(O)c2oc(-c3ccc(O)c(O)c3)cc12)NCc1ccccc1,IC50,=,6620.0,nM,5.18,,,UO_0000065,,,,,,0,CHEMBL4271548,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4270514,1,,Eur J Med Chem,2018,,,,,6.62
CHEMBL4286280,,,405.38,1,5.01,,O=C(/C=C/c1ccc(O)c2oc(-c3ccc(O)c(O)c3)cc12)Nc1ccc(F)cc1,IC50,=,6620.0,nM,5.18,,,UO_0000065,,,,,,0,CHEMBL4271548,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4270514,1,,Eur J Med Chem,2018,,,,,6.62
CHEMBL4278372,,,421.84,1,5.52,,O=C(/C=C/c1ccc(O)c2oc(-c3ccc(O)c(O)c3)cc12)Nc1ccc(Cl)cc1,IC50,=,6620.0,nM,5.18,,,UO_0000065,,,,,,0,CHEMBL4271548,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4270514,1,,Eur J Med Chem,2018,,,,,6.62
CHEMBL4287785,,,466.29,1,5.63,,O=C(/C=C/c1ccc(O)c2oc(-c3ccc(O)c(O)c3)cc12)Nc1ccc(Br)cc1,IC50,=,6620.0,nM,5.18,,,UO_0000065,,,,,,0,CHEMBL4271548,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4270514,1,,Eur J Med Chem,2018,,,,,6.62
CHEMBL4279871,,,401.42,1,5.18,,Cc1ccc(NC(=O)/C=C/c2ccc(O)c3oc(-c4ccc(O)c(O)c4)cc23)cc1,IC50,=,6620.0,nM,5.18,,,UO_0000065,,,,,,0,CHEMBL4271548,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4270514,1,,Eur J Med Chem,2018,,,,,6.62
CHEMBL4289306,,,417.42,0,4.88,,COc1ccc(NC(=O)/C=C/c2ccc(O)c3oc(-c4ccc(O)c(O)c4)cc23)cc1,IC50,=,6620.0,nM,5.18,,,UO_0000065,,,,,,0,CHEMBL4271548,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4270514,1,,Eur J Med Chem,2018,,,,,6.62
CHEMBL4278655,,,403.39,0,4.57,,O=C(/C=C/c1ccc(O)c2oc(-c3ccc(O)c(O)c3)cc12)Nc1ccc(O)cc1,IC50,=,6620.0,nM,5.18,,,UO_0000065,,,,,,0,CHEMBL4271548,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4270514,1,,Eur J Med Chem,2018,,,,,6.62
CHEMBL4285900,,,351.36,0,3.53,,C=CCNC(=O)/C=C/c1ccc(O)c2oc(-c3ccc(O)c(O)c3)cc12,IC50,=,6620.0,nM,5.18,,,UO_0000065,,,,,,0,CHEMBL4271548,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4270514,1,,Eur J Med Chem,2018,,,,,6.62
CHEMBL4293784,,,379.41,0,4.24,,O=C(/C=C/c1ccc(O)c2oc(-c3ccc(O)c(O)c3)cc12)N1CCCCC1,IC50,=,6620.0,nM,5.18,,,UO_0000065,,,,,,0,CHEMBL4271548,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4270514,1,,Eur J Med Chem,2018,,,,,6.62
CHEMBL4282512,,,381.38,0,3.09,,O=C(/C=C/c1ccc(O)c2oc(-c3ccc(O)c(O)c3)cc12)N1CCOCC1,IC50,=,6620.0,nM,5.18,,,UO_0000065,,,,,,0,CHEMBL4271548,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4270514,1,,Eur J Med Chem,2018,,,,,6.62
CHEMBL4290386,,,314.29,0,3.23,,O=C(O)CCc1ccc(O)c2oc(-c3ccc(O)c(O)c3)cc12,IC50,=,6620.0,nM,5.18,,,UO_0000065,,,,,,0,CHEMBL4271548,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4270514,1,,Eur J Med Chem,2018,,,,,6.62
CHEMBL38464,DEHYDROSILYLBIN,,480.43,0,3.16,,COc1cc(C2Oc3cc(-c4oc5cc(O)cc(O)c5c(=O)c4O)ccc3OC2CO)ccc1O,IC50,=,13000.0,nM,4.89,,,UO_0000065,,,,,,0,CHEMBL3995399,Antioxidant activity against tert-butyl hydroperoxide-induced lipoperoxidation in rat liver microsomal membranes incubated for 60 mins by TBARS assay,F,BAO_0000249,cell membrane format,,,,,,,,,CHEMBL613642,Liver,Rattus norvegicus,,CHEMBL3994598,1,,J Nat Prod,2016,,,,,13.0
CHEMBL4802105,SILICRISTIN,2.0,482.44,1,2.40,,COc1cc(C2Oc3c(O)cc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)cc3C2CO)ccc1O,IC50,=,10300.0,nM,4.99,,,UO_0000065,,,,,,0,CHEMBL3995399,Antioxidant activity against tert-butyl hydroperoxide-induced lipoperoxidation in rat liver microsomal membranes incubated for 60 mins by TBARS assay,F,BAO_0000249,cell membrane format,,,,,,,,,CHEMBL613642,Liver,Rattus norvegicus,,CHEMBL3994598,1,,J Nat Prod,2016,,,,,10.3
CHEMBL4076992,,,480.43,1,3.21,,COc1cc([C@@H]2Oc3c(O)cc(-c4oc5cc(O)cc(O)c5c(=O)c4O)cc3[C@H]2CO)ccc1O,IC50,=,5450.0,nM,5.26,,,UO_0000065,,,,,,0,CHEMBL3995399,Antioxidant activity against tert-butyl hydroperoxide-induced lipoperoxidation in rat liver microsomal membranes incubated for 60 mins by TBARS assay,F,BAO_0000249,cell membrane format,,,,,,,,,CHEMBL613642,Liver,Rattus norvegicus,,CHEMBL3994598,1,,J Nat Prod,2016,,,,,5.45
CHEMBL4075384,,,462.41,0,4.72,,COc1cc(-c2oc3c(O)cc(-c4oc5cc(O)cc(O)c5c(=O)c4O)cc3c2C)ccc1O,IC50,=,6430.0,nM,5.19,,,UO_0000065,,,,,,0,CHEMBL3995399,Antioxidant activity against tert-butyl hydroperoxide-induced lipoperoxidation in rat liver microsomal membranes incubated for 60 mins by TBARS assay,F,BAO_0000249,cell membrane format,,,,,,,,,CHEMBL613642,Liver,Rattus norvegicus,,CHEMBL3994598,1,,J Nat Prod,2016,,,,,6.43
CHEMBL4082803,,,464.43,0,3.92,,COc1cc(-c2oc3c(O)cc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)cc3c2C)ccc1O,IC50,=,4120.0,nM,5.38,,,UO_0000065,,,,,,0,CHEMBL3995399,Antioxidant activity against tert-butyl hydroperoxide-induced lipoperoxidation in rat liver microsomal membranes incubated for 60 mins by TBARS assay,F,BAO_0000249,cell membrane format,,,,,,,,,CHEMBL613642,Liver,Rattus norvegicus,,CHEMBL3994598,1,,J Nat Prod,2016,,,,,4.12
CHEMBL4076646,,,466.44,0,3.43,,COc1cc([C@@H]2Oc3c(O)cc([C@@H]4CC(=O)c5c(O)cc(O)cc5O4)cc3[C@H]2CO)ccc1O,IC50,=,12600.0,nM,4.90,,,UO_0000065,,,,,,0,CHEMBL3995399,Antioxidant activity against tert-butyl hydroperoxide-induced lipoperoxidation in rat liver microsomal membranes incubated for 60 mins by TBARS assay,F,BAO_0000249,cell membrane format,,,,,,,,,CHEMBL613642,Liver,Rattus norvegicus,,CHEMBL3994598,1,,J Nat Prod,2016,,,,,12.6
CHEMBL2397731,ISOSILYCHRISTIN,,482.44,1,2.40,,COc1cc([C@@H]2Oc3c(O)ccc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)c3[C@H]2CO)ccc1O,IC50,=,36700.0,nM,4.43,,,UO_0000065,,,,,,0,CHEMBL3995399,Antioxidant activity against tert-butyl hydroperoxide-induced lipoperoxidation in rat liver microsomal membranes incubated for 60 mins by TBARS assay,F,BAO_0000249,cell membrane format,,,,,,,,,CHEMBL613642,Liver,Rattus norvegicus,,CHEMBL3994598,1,,J Nat Prod,2016,,,,,36.7
CHEMBL9509,SILIBININ,3.0,482.44,0,2.36,,COc1cc(C2Oc3cc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)ccc3OC2CO)ccc1O,IC50,=,67000.0,nM,4.17,,,UO_0000065,,,,,,0,CHEMBL3995399,Antioxidant activity against tert-butyl hydroperoxide-induced lipoperoxidation in rat liver microsomal membranes incubated for 60 mins by TBARS assay,F,BAO_0000249,cell membrane format,,,,,,,,,CHEMBL613642,Liver,Rattus norvegicus,,CHEMBL3994598,1,,J Nat Prod,2016,,,,,67.0
CHEMBL4080221,,,395.55,0,3.51,,CCN(CC)C(=S)SCC(O)COc1ccc2c(=O)c(C)c(C)oc2c1,Activity,=,29.48,%,,,,UO_0000187,,,,,,0,CHEMBL3997008,Antioxidant activity assessed as DDQ radical scavenging activity by spectrophotometric method relative to control,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3994634,1,,Bioorg Med Chem Lett,2017,,,,,29.475
CHEMBL4098244,,,422.57,0,2.42,,Cc1oc2cc(OCC(O)CSC(=S)N3CCN(C)CC3)ccc2c(=O)c1C,Activity,=,29.45,%,,,,UO_0000187,,,,,,0,CHEMBL3997008,Antioxidant activity assessed as DDQ radical scavenging activity by spectrophotometric method relative to control,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3994634,1,,Bioorg Med Chem Lett,2017,,,,,29.455
CHEMBL4099185,,,484.64,0,3.99,,Cc1oc2cc(OCC(O)CSC(=S)N3CCN(c4ccccc4)CC3)ccc2c(=O)c1C,Activity,=,24.76,%,,,,UO_0000187,,,,,,0,CHEMBL3997008,Antioxidant activity assessed as DDQ radical scavenging activity by spectrophotometric method relative to control,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3994634,1,,Bioorg Med Chem Lett,2017,,,,,24.76
CHEMBL4072225,,,502.63,1,4.13,,Cc1oc2cc(OCC(O)CSC(=S)N3CCN(c4ccc(F)cc4)CC3)ccc2c(=O)c1C,Activity,=,24.75,%,,,,UO_0000187,,,,,,0,CHEMBL3997008,Antioxidant activity assessed as DDQ radical scavenging activity by spectrophotometric method relative to control,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3994634,1,,Bioorg Med Chem Lett,2017,,,,,24.755
CHEMBL4063973,,,514.67,1,4.00,,COc1ccccc1N1CCN(C(=S)SCC(O)COc2ccc3c(=O)c(C)c(C)oc3c2)CC1,Activity,=,31.6,%,,,,UO_0000187,,,,,,0,CHEMBL3997008,Antioxidant activity assessed as DDQ radical scavenging activity by spectrophotometric method relative to control,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3994634,1,,Bioorg Med Chem Lett,2017,,,,,31.603
CHEMBL4091737,,,497.68,1,5.12,,Cc1oc2cc(OCC(O)CSC(=S)N3CCC(Cc4ccccc4)CC3)ccc2c(=O)c1C,Activity,=,31.84,%,,,,UO_0000187,,,,,,0,CHEMBL3997008,Antioxidant activity assessed as DDQ radical scavenging activity by spectrophotometric method relative to control,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3994634,1,,Bioorg Med Chem Lett,2017,,,,,31.835
CHEMBL4072564,,,409.53,0,2.50,,Cc1oc2cc(OCC(O)CSC(=S)N3CCOCC3)ccc2c(=O)c1C,Activity,=,35.6,%,,,,UO_0000187,,,,,,0,CHEMBL3997008,Antioxidant activity assessed as DDQ radical scavenging activity by spectrophotometric method relative to control,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3994634,1,,Bioorg Med Chem Lett,2017,,,,,35.605
CHEMBL4099474,,,542.68,1,3.71,,Cc1oc2cc(OCC(O)CSC(=S)N3CCN(Cc4ccc5c(c4)OCO5)CC3)ccc2c(=O)c1C,Activity,=,36.78,%,,,,UO_0000187,,,,,,0,CHEMBL3997008,Antioxidant activity assessed as DDQ radical scavenging activity by spectrophotometric method relative to control,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3994634,1,,Bioorg Med Chem Lett,2017,,,,,36.785
CHEMBL4094227,,,574.77,2,5.57,,Cc1oc2cc(OCC(O)CSC(=S)N3CCN(C(c4ccccc4)c4ccccc4)CC3)ccc2c(=O)c1C,Activity,=,30.89,%,,,,UO_0000187,,,,,,0,CHEMBL3997008,Antioxidant activity assessed as DDQ radical scavenging activity by spectrophotometric method relative to control,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3994634,1,,Bioorg Med Chem Lett,2017,,,,,30.895
CHEMBL196,ASCORBIC ACID,4.0,176.12,0,-1.41,,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,Activity,=,30.4,%,,,,UO_0000187,,,,,,0,CHEMBL3997008,Antioxidant activity assessed as DDQ radical scavenging activity by spectrophotometric method relative to control,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3994634,1,,Bioorg Med Chem Lett,2017,,,,,30.4
CHEMBL4080221,,,395.55,0,3.51,,CCN(CC)C(=S)SCC(O)COc1ccc2c(=O)c(C)c(C)oc2c1,IC50,=,1709000.0,nM,,Outside typical range,,UO_0000065,,,,,,0,CHEMBL3997009,Antioxidant activity assessed as inhibition of DDQ radical by spectrophotometric method,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3994634,1,,Bioorg Med Chem Lett,2017,,,,,1.709
CHEMBL4098244,,,422.57,0,2.42,,Cc1oc2cc(OCC(O)CSC(=S)N3CCN(C)CC3)ccc2c(=O)c1C,IC50,=,1721000.0,nM,,Outside typical range,,UO_0000065,,,,,,0,CHEMBL3997009,Antioxidant activity assessed as inhibition of DDQ radical by spectrophotometric method,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3994634,1,,Bioorg Med Chem Lett,2017,,,,,1.721
CHEMBL4099185,,,484.64,0,3.99,,Cc1oc2cc(OCC(O)CSC(=S)N3CCN(c4ccccc4)CC3)ccc2c(=O)c1C,IC50,=,2241000.0,nM,,Outside typical range,,UO_0000065,,,,,,0,CHEMBL3997009,Antioxidant activity assessed as inhibition of DDQ radical by spectrophotometric method,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3994634,1,,Bioorg Med Chem Lett,2017,,,,,2.241
CHEMBL4072225,,,502.63,1,4.13,,Cc1oc2cc(OCC(O)CSC(=S)N3CCN(c4ccc(F)cc4)CC3)ccc2c(=O)c1C,IC50,=,2042000.0,nM,,Outside typical range,,UO_0000065,,,,,,0,CHEMBL3997009,Antioxidant activity assessed as inhibition of DDQ radical by spectrophotometric method,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3994634,1,,Bioorg Med Chem Lett,2017,,,,,2.042
CHEMBL4063973,,,514.67,1,4.00,,COc1ccccc1N1CCN(C(=S)SCC(O)COc2ccc3c(=O)c(C)c(C)oc3c2)CC1,IC50,=,1588000.0,nM,,Outside typical range,,UO_0000065,,,,,,0,CHEMBL3997009,Antioxidant activity assessed as inhibition of DDQ radical by spectrophotometric method,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3994634,1,,Bioorg Med Chem Lett,2017,,,,,1.588
CHEMBL4091737,,,497.68,1,5.12,,Cc1oc2cc(OCC(O)CSC(=S)N3CCC(Cc4ccccc4)CC3)ccc2c(=O)c1C,IC50,=,1573000.0,nM,,Outside typical range,,UO_0000065,,,,,,0,CHEMBL3997009,Antioxidant activity assessed as inhibition of DDQ radical by spectrophotometric method,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3994634,1,,Bioorg Med Chem Lett,2017,,,,,1.573
CHEMBL4072564,,,409.53,0,2.50,,Cc1oc2cc(OCC(O)CSC(=S)N3CCOCC3)ccc2c(=O)c1C,IC50,=,1405000.0,nM,,Outside typical range,,UO_0000065,,,,,,0,CHEMBL3997009,Antioxidant activity assessed as inhibition of DDQ radical by spectrophotometric method,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3994634,1,,Bioorg Med Chem Lett,2017,,,,,1.405
CHEMBL4099474,,,542.68,1,3.71,,Cc1oc2cc(OCC(O)CSC(=S)N3CCN(Cc4ccc5c(c4)OCO5)CC3)ccc2c(=O)c1C,IC50,=,1382000.0,nM,,Outside typical range,,UO_0000065,,,,,,0,CHEMBL3997009,Antioxidant activity assessed as inhibition of DDQ radical by spectrophotometric method,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3994634,1,,Bioorg Med Chem Lett,2017,,,,,1.382
CHEMBL4094227,,,574.77,2,5.57,,Cc1oc2cc(OCC(O)CSC(=S)N3CCN(C(c4ccccc4)c4ccccc4)CC3)ccc2c(=O)c1C,IC50,=,1618000.0,nM,,Outside typical range,,UO_0000065,,,,,,0,CHEMBL3997009,Antioxidant activity assessed as inhibition of DDQ radical by spectrophotometric method,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3994634,1,,Bioorg Med Chem Lett,2017,,,,,1.618
CHEMBL196,ASCORBIC ACID,4.0,176.12,0,-1.41,,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,=,1644000.0,nM,,Outside typical range,,UO_0000065,,,,,,0,CHEMBL3997009,Antioxidant activity assessed as inhibition of DDQ radical by spectrophotometric method,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3994634,1,,Bioorg Med Chem Lett,2017,,,,,1.644
CHEMBL502,DONEPEZIL,4.0,379.50,0,4.36,,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,Activity,,,,,,Not Active,,,,,,,0,CHEMBL4013244,Antioxidant activity assessed as DPPH free radical scavenging after 40 mins incubation in dark,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4011633,1,,J Med Chem,2017,,,,,
CHEMBL4101303,,,452.94,0,4.12,,COc1cc2c(cc1OC)C(=O)C(CC1C=CN(Cc3cccc(Cl)c3)C=C1C(N)=O)C2,EC50,=,90000.0,nM,4.05,,,UO_0000065,,,,,,0,CHEMBL4013244,Antioxidant activity assessed as DPPH free radical scavenging after 40 mins incubation in dark,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4011633,1,,J Med Chem,2017,,,,,90.0
CHEMBL7976,CHALCONE,,208.26,0,3.58,,O=C(/C=C/c1ccccc1)c1ccccc1,Activity,<,0.1,mmolequiv/mmol,,,,,,,,,,0,CHEMBL4044311,Antioxidant activity assessed as ABTS free radical scavenging activity by measuring trolox equivalents after 6 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4043097,1,,Bioorg Med Chem Lett,2017,,,,,0.1
CHEMBL32147,2'-HYDROXYCHALCONE,,224.26,0,3.29,,O=C(/C=C/c1ccccc1)c1ccccc1O,Activity,<,0.1,mmolequiv/mmol,,,,,,,,,,0,CHEMBL4044311,Antioxidant activity assessed as ABTS free radical scavenging activity by measuring trolox equivalents after 6 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4043097,1,,Bioorg Med Chem Lett,2017,,,,,0.1
CHEMBL2282149,,,224.26,0,3.29,,O=C(/C=C/c1ccccc1)c1cccc(O)c1,Activity,<,0.1,mmolequiv/mmol,,,,,,,,,,0,CHEMBL4044311,Antioxidant activity assessed as ABTS free radical scavenging activity by measuring trolox equivalents after 6 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4043097,1,,Bioorg Med Chem Lett,2017,,,,,0.1
CHEMBL276473,4'-HYDROXYCHALCONE,,224.26,0,3.29,,O=C(/C=C/c1ccccc1)c1ccc(O)cc1,Activity,<,0.1,mmolequiv/mmol,,,,,,,,,,0,CHEMBL4044311,Antioxidant activity assessed as ABTS free radical scavenging activity by measuring trolox equivalents after 6 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4043097,1,,Bioorg Med Chem Lett,2017,,,,,0.1
CHEMBL147067,,,224.26,0,3.29,,O=C(/C=C/c1ccccc1O)c1ccccc1,Activity,<,0.1,mmolequiv/mmol,,,,,,,,,,0,CHEMBL4044311,Antioxidant activity assessed as ABTS free radical scavenging activity by measuring trolox equivalents after 6 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4043097,1,,Bioorg Med Chem Lett,2017,,,,,0.1
CHEMBL388322,3-HYDROXY CHALCONE,,224.26,0,3.29,,O=C(/C=C/c1cccc(O)c1)c1ccccc1,Activity,<,0.1,mmolequiv/mmol,,,,,,,,,,0,CHEMBL4044311,Antioxidant activity assessed as ABTS free radical scavenging activity by measuring trolox equivalents after 6 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4043097,1,,Bioorg Med Chem Lett,2017,,,,,0.1
CHEMBL7747,4-HYDROXYCHALCONE,,224.26,0,3.29,,O=C(/C=C/c1ccc(O)cc1)c1ccccc1,Activity,<,0.1,mmolequiv/mmol,,,,,,,,,,0,CHEMBL4044311,Antioxidant activity assessed as ABTS free radical scavenging activity by measuring trolox equivalents after 6 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4043097,1,,Bioorg Med Chem Lett,2017,,,,,0.1
CHEMBL150755,,,240.26,0,2.99,,O=C(/C=C/c1ccccc1O)c1ccccc1O,Activity,=,0.17,mmolequiv/mmol,,,,,,,,,,0,CHEMBL4044311,Antioxidant activity assessed as ABTS free radical scavenging activity by measuring trolox equivalents after 6 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4043097,1,,Bioorg Med Chem Lett,2017,,,,,0.17
CHEMBL3823220,,,240.26,0,2.99,,O=C(/C=C/c1cccc(O)c1)c1ccccc1O,Activity,=,0.93,mmolequiv/mmol,,,,,,,,,,0,CHEMBL4044311,Antioxidant activity assessed as ABTS free radical scavenging activity by measuring trolox equivalents after 6 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4043097,1,,Bioorg Med Chem Lett,2017,,,,,0.93
CHEMBL105310,"2',4'-DIHYDROXYCHALCONE",,240.26,0,2.99,,O=C(/C=C/c1ccccc1)c1ccc(O)cc1O,Activity,=,0.38,mmolequiv/mmol,,,,,,,,,,0,CHEMBL4044311,Antioxidant activity assessed as ABTS free radical scavenging activity by measuring trolox equivalents after 6 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4043097,1,,Bioorg Med Chem Lett,2017,,,,,0.38
CHEMBL145927,"4,4'-DIHYDROXYCHALCONE",,240.26,0,2.99,,O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1,Activity,=,0.43,mmolequiv/mmol,,,,,,,,,,0,CHEMBL4044311,Antioxidant activity assessed as ABTS free radical scavenging activity by measuring trolox equivalents after 6 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4043097,1,,Bioorg Med Chem Lett,2017,,,,,0.43
